row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain
1258,"['what', 'is', 'a', 'stack']",8.1,"['store', 'a', 'set', 'of', 'element', 'in', 'a', 'particular', 'order']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",2.0,5,science
1259,"['what', 'is', 'a', 'stack']",8.1,"['an', 'adt', 'whose', 'most', 'recently', 'inserted', 'item', 'is', 'the', 'first', 'item', 'removed', 'or', 'retrieved', 'this', 'property', 'is', 'called', 'last', 'in', 'first', 'out', 'lifo', 'item', 'enter', 'and', 'leave', 'a', 'stack', 'at', 'it', 'top']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",5.0,5,science
1260,"['what', 'is', 'a', 'stack']",8.1,"['a', 'list', 'in', 'which', 'only', 'the', 'top', 'or', 'last', 'item', 'added', 'can', 'be', 'modified']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",4.5,5,science
1261,"['what', 'is', 'a', 'stack']",8.1,"['a', 'stack', 'is', 'a', 'data', 'structure', 'that', 'us', 'push', 'to', 'insert', 'an', 'item', 'and', 'pop', 'to', 'remove', 'ad', 'item', 'the', 'stack', 'use', 'a', 'last', 'in', 'first', 'out', 'structure', 'for', 'inserting', 'and', 'removing', 'item']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",5.0,5,science
1262,"['what', 'is', 'a', 'stack']",8.1,"['a', 'data', 'structure', 'that', 'store', 'data', 'using', 'lifo']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",5.0,5,science
1263,"['what', 'is', 'a', 'stack']",8.1,"['a', 'stack', 'is', 'similar', 'to', 'an', 'array', 'but', 'doe', 'not', 'allow', 'for', 'random', 'access', 'stack', 'only', 'allow', 'a', 'user', 'to', 'retrieve', 'the', 'last', 'item', 'put', 'into', 'the', 'stack', 'last', 'in', 'fist', 'out']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",5.0,5,science
1264,"['what', 'is', 'a', 'stack']",8.1,"['store', 'a', 'set', 'of', 'element', 'in', 'a', 'particular', 'order', 'stack', 'principle', 'last', 'in', 'first', 'out', 'it', 'mean', 'the', 'last', 'element', 'inserted', 'is', 'the', 'first', 'one', 'to', 'be', 'removed']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",5.0,5,science
1265,"['what', 'is', 'a', 'stack']",8.1,"['a', 'stack', 'is', 'an', 'adt', 'that', 'store', 'a', 'set', 'of', 'element', 'in', 'a', 'particular', 'order']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",2.5,5,science
1266,"['what', 'is', 'a', 'stack']",8.1,"['a', 'data', 'type', 'that', 'store', 'a', 'set', 'of', 'element', 'in', 'a', 'certain', 'order', 'last', 'in', 'first', 'out']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",5.0,5,science
1267,"['what', 'is', 'a', 'stack']",8.1,"['a', 'data', 'structure', 'that', 'move', 'element', 'in', 'last', 'in', 'first', 'out']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",5.0,5,science
1268,"['what', 'is', 'a', 'stack']",8.1,"['store', 'a', 'set', 'of', 'element', 'in', 'a', 'last', 'in', 'first', 'out', 'order']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",5.0,5,science
1269,"['what', 'is', 'a', 'stack']",8.1,"['a', 'list', 'that', 'can', 'be', 'added', 'to', 'or', 'removed', 'from', 'only', 'from', 'the', 'top']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",5.0,5,science
1270,"['what', 'is', 'a', 'stack']",8.1,"['a', 'stack', 'is', 'an', 'abstract', 'data', 'type', 'which', 'operates', 'on', 'a', 'last', 'in', 'first', 'out', 'basis', 'for', 'storing', 'a', 'list', 'of', 'object', 'and', 'doe', 'not', 'support', 'at', 'least', 'in', 'the', 'pure', 'stack', 'peeking', 'at', 'a', 'element', 'without', 'removing', 'the', 'rest', 'of', 'the', 'stack', 'first']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",5.0,5,science
1271,"['what', 'is', 'a', 'stack']",8.1,"['store', 'a', 'set', 'of', 'element', 'in', 'a', 'particular', 'order', 'based', 'on', 'the', 'principle', 'of', 'last', 'in', 'first', 'out', 'lifo']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",5.0,5,science
1272,"['what', 'is', 'a', 'stack']",8.1,"['an', 'object', 'list', 'that', 'store', 'element', 'in', 'a', 'particular', 'order', 'the', 'first', 'object', 'inserted', 'is', 'at', 'the', 'bottom', 'with', 'the', 'last', 'object', 'at', 'the', 'top', 'so', 'the', 'first', 'object', 'in', 'is', 'the', 'last', 'object', 'out']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",5.0,5,science
1273,"['what', 'is', 'a', 'stack']",8.1,"['an', 'adt', 'that', 'store', 'a', 'set', 'of', 'element', 'in', 'a', 'particular', 'order', 'the', 'stack', 'principle', 'are', 'lifo', 'the', 'last', 'item', 'inserted', 'in', 'the', 'list', 'is', 'the', 'first', 'out']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",5.0,5,science
1274,"['what', 'is', 'a', 'stack']",8.1,"['an', 'abstract', 'data', 'type', 'that', 'store', 'a', 'set', 'of', 'element', 'in', 'a', 'particular', 'order']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",2.5,5,science
1275,"['what', 'is', 'a', 'stack']",8.1,"['a', 'collection', 'of', 'data', 'to', 'be', 'executed', 'in', 'the', 'order', 'of', 'last', 'in', 'first', 'out']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",5.0,5,science
1276,"['what', 'is', 'a', 'stack']",8.1,"['a', 'stack', 'is', 'a', 'data', 'structure', 'that', 'allows', 'data', 'member', 'to', 'be', 'added', 'or', 'removed', 'one', 'at', 'a', 'time', 'and', 'in', 'order', 'they', 'are', 'a', 'last', 'in', 'first', 'out', 'structure']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",5.0,5,science
1277,"['what', 'is', 'a', 'stack']",8.1,"['store', 'a', 'set', 'of', 'element', 'in', 'a', 'particular', 'order']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",2.0,5,science
1278,"['what', 'is', 'a', 'stack']",8.1,"['is', 'a', 'list', 'of', 'element', 'where', 'the', 'first', 'one', 'to', 'be', 'removed', 'is', 'the', 'last', 'one', 'inserted']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",5.0,5,science
1279,"['what', 'is', 'a', 'stack']",8.1,"['a', 'data', 'structure', 'that', 'put', 'element', 'in', 'a', 'list', 'and', 'only', 'allows', 'the', 'user', 'access', 'to', 'the', 'last', 'element']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",4.5,5,science
1280,"['what', 'is', 'a', 'stack']",8.1,"['a', 'finite', 'ordered', 'list', 'with', 'zero', 'or', 'more', 'element']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",2.0,5,science
1281,"['what', 'is', 'a', 'stack']",8.1,"['a', 'storage', 'container', 'that', 'hold', 'object', 'in', 'a', 'certain', 'order', 'which', 'ha', 'a', 'lifo', 'priority']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",5.0,5,science
1282,"['what', 'is', 'a', 'stack']",8.1,"['stack', 'are', 'a', 'type', 'of', 'container', 'adaptor', 'specifically', 'designed', 'to', 'operate', 'in', 'a', 'lifo', 'context', 'lastin', 'firstout', 'where', 'element', 'are', 'inserted', 'and', 'extracted', 'only', 'from', 'the', 'end', 'of', 'the', 'container']","['a', 'data', 'structure', 'that', 'can', 'store', 'element', 'which', 'ha', 'the', 'property', 'that', 'the', 'last', 'item', 'added', 'will', 'be', 'the', 'first', 'to', 'be', 'removed', 'or', 'lastinfirstout']",5.0,5,science
1283,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['push', 'and', 'pop', 'are', 'two', 'main', 'function', 'defined', 'in', 'a', 'stack']","['push', 'and', 'pop']",5.0,5,science
1284,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['push', 'which', 'insert', 'an', 'element', 'on', 'the', 'top', 'of', 'the', 'stack', 'and', 'pop', 'which', 'remove', 'the', 'last', 'inserted', 'element', 'from', 'the', 'stack']","['push', 'and', 'pop']",5.0,5,science
1285,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['push', 'and', 'pop']","['push', 'and', 'pop']",5.0,5,science
1286,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['pop', 'function', 'and', 'push', 'function']","['push', 'and', 'pop']",5.0,5,science
1287,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['push', 'and', 'pop']","['push', 'and', 'pop']",5.0,5,science
1288,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['push', 'insert', 'an', 'item', 'pop', 'remove', 'an', 'item']","['push', 'and', 'pop']",5.0,5,science
1289,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['adding', 'a', 'new', 'item', 'and', 'removing', 'the', 'item']","['push', 'and', 'pop']",5.0,5,science
1290,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['push', 'insert', 'and', 'pop', 'retrieve']","['push', 'and', 'pop']",5.0,5,science
1291,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['push', 'and', 'pop']","['push', 'and', 'pop']",5.0,5,science
1292,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['push', 'and', 'pop']","['push', 'and', 'pop']",5.0,5,science
1293,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['pop', 'and', 'push']","['push', 'and', 'pop']",5.0,5,science
1294,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['push', 'add', 'an', 'element', 'pop', 'remove', 'an', 'element']","['push', 'and', 'pop']",5.0,5,science
1295,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['push', 'and', 'pop']","['push', 'and', 'pop']",5.0,5,science
1296,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['pop', 'and', 'push']","['push', 'and', 'pop']",5.0,5,science
1297,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['push', 'to', 'add', 'to', 'a', 'item', 'the', 'stack', 'pop', 'to', 'pull', 'the', 'last', 'item', 'added', 'from', 'an', 'array']","['push', 'and', 'pop']",5.0,5,science
1298,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['pop', 'and', 'push']","['push', 'and', 'pop']",5.0,5,science
1299,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['push', 'and', 'pop', 'push', 'put', 'an', 'object', 'into', 'the', 'list', 'and', 'pop', 'take', 'the', 'last', 'object', 'off']","['push', 'and', 'pop']",5.0,5,science
1300,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['push', 'and', 'pop', 'are', 'the', 'two', 'main', 'function', 'of', 'a', 'stack']","['push', 'and', 'pop']",5.0,5,science
1301,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['push', 'and', 'pop']","['push', 'and', 'pop']",5.0,5,science
1302,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['push', 'which', 'add', 'an', 'element', 'to', 'the', 'stack', 'and', 'pop', 'which', 'take', 'an', 'element', 'off', 'the', 'stack']","['push', 'and', 'pop']",5.0,5,science
1303,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['push', 'and', 'pop', 'which', 'add', 'and', 'remove', 'data', 'from', 'the', 'stack', 'respectively']","['push', 'and', 'pop']",5.0,5,science
1304,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['push', 'and', 'pop']","['push', 'and', 'pop']",5.0,5,science
1305,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['pop', 'to', 'remove', 'item', 'push', 'to', 'insert', 'an', 'element']","['push', 'and', 'pop']",5.0,5,science
1306,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['pop', 'and', 'push']","['push', 'and', 'pop']",5.0,5,science
1307,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['pop', 'and', 'push']","['push', 'and', 'pop']",5.0,5,science
1308,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['push', 'add', 'an', 'item', 'to', 'the', 'top', 'of', 'the', 'stack', 'pop', 'remove', 'the', 'top', 'item', 'from', 'the', 'stack']","['push', 'and', 'pop']",5.0,5,science
1309,"['what', 'are', 'the', 'two', 'main', 'function', 'defined', 'by', 'a', 'stack']",8.2,"['push', 'and', 'pop', 'push', 'add', 'a', 'given', 'node', 'to', 'the', 'top', 'of', 'the', 'stack', 'leaving', 'previous', 'node', 'below', 'pop', 'remove', 'and', 'return', 'the', 'current', 'top', 'node', 'of', 'the', 'stack']","['push', 'and', 'pop']",5.0,5,science
1310,"['how', 'can', 'you', 'implement', 'a', 'stack', 'with', 'an', 'array']",8.3,"['an', 'array', 'ha', 'a', 'fixed', 'size', 'you', 'can', 'add', 'and', 'delete', 'element', 'to', 'the', 'end', 'of', 'the', 'array', 'and', 'you', 'use', 'a', 'pointer', 'to', 'keep', 'track', 'of', 'the', 'last', 'element', 'added', 'each', 'time', 'you', 'add', 'or', 'delete', 'an', 'element', 'you', 'update', 'the', 'pointer', 'and', 'check', 'if', 'it', 'is', 'equal', 'to', 'the', 'max', 'size', 'of', 'the', 'array']","['keep', 'the', 'top', 'of', 'the', 'stack', 'toward', 'the', 'end', 'of', 'the', 'array', 'so', 'the', 'push', 'and', 'pop', 'operation', 'will', 'add', 'or', 'remove', 'element', 'from', 'the', 'right', 'side', 'of', 'the', 'array']",5.0,5,science
1311,"['how', 'can', 'you', 'implement', 'a', 'stack', 'with', 'an', 'array']",8.3,"['by', 'implementing', 'an', 'array', 'of', 'a', 'predefined', 'size', 'with', 'the', 'bottom', 'stack', 'element', 'stored', 'at', 'element', '0', 'and', 'the', 'last', 'element', 'stored', 'in', 'the', 'array', 'is', 'the', 'top', 'you', 'increment', 'top', 'when', 'an', 'element', 'is', 'pushed', 'and', 'you', 'decrement', 'it', 'when', 'an', 'item', 'is', 'popped']","['keep', 'the', 'top', 'of', 'the', 'stack', 'toward', 'the', 'end', 'of', 'the', 'array', 'so', 'the', 'push', 'and', 'pop', 'operation', 'will', 'add', 'or', 'remove', 'element', 'from', 'the', 'right', 'side', 'of', 'the', 'array']",5.0,5,science
1312,"['how', 'can', 'you', 'implement', 'a', 'stack', 'with', 'an', 'array']",8.3,"['if', 'you', 'use', 'a', 'dynamically', 'allocated', 'array', 'you', 'must', 'provide', 'a', 'destructor', 'and', 'copy', 'constructor']","['keep', 'the', 'top', 'of', 'the', 'stack', 'toward', 'the', 'end', 'of', 'the', 'array', 'so', 'the', 'push', 'and', 'pop', 'operation', 'will', 'add', 'or', 'remove', 'element', 'from', 'the', 'right', 'side', 'of', 'the', 'array']",3.0,5,science
